Name, Torrent, Magnet, Size, Date, Up, Donw, Overall	
[APRZ-Raws] Ao-chan Can't Study - 01 (TBS 1280x720 x264 AAC), https://nyaa.si/download/1132745.torrent, magnet:?xt=urn:btih:5173e5fb408ab70d7325f6f3a6601cb37a5afc7b&dn=%5BAPRZ-Raws%5D%20Ao-chan%20Can%27t%20Study%20-%2001%20%28TBS%201280x720%20x264%20AAC%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce, 86.2 MiB, 2019-04-05 17:33, 0, 0, 110
